1481610445974, 0.31, -3.12, 3.75, -0.03, 0.00, 0.27, 25.00
1481610445990, 0.31, -3.12, 3.81, 0.02, 0.08, 0.55, 25.00
1481610446004, 0.31, -3.12, 3.81, -0.03, 0.00, 0.19, 25.00
1481610446018, 0.31, -3.12, 3.81, -0.09, 0.10, 0.28, 25.00
1481610446035, 0.31, -3.12, 3.81, 0.09, -0.08, 0.48, 25.00
1481610446048, 0.31, -3.12, 3.88, 0.14, -0.15, 0.33, 25.00
1481610446065, 0.31, -3.19, 3.88, -0.11, -0.09, 0.19, 25.00
1481610446078, 0.31, -3.19, 4.00, 0.03, 0.17, 0.34, 25.00
1481610446100, 0.31, -3.25, 4.00, -0.13, 0.10, 0.23, 25.00
1481610446114, 0.38, -3.25, 4.12, -0.33, 0.22, 0.92, 25.00
1481610446132, 0.38, -3.38, 4.19, -0.37, 0.09, 1.18, 25.00
1481610446153, 0.50, -3.56, 4.31, -0.64, 0.53, 0.15, 25.00
1481610446169, 0.62, -3.81, 4.50, -0.76, 0.72, -0.02, 25.00
1481610446182, 0.69, -3.94, 4.69, -0.57, 0.64, 0.40, 25.00
1481610446195, 0.94, -4.19, 5.06, 0.60, -0.91, 2.65, 25.00
1481610446209, 1.06, -4.31, 5.19, 0.27, -0.41, 0.35, 25.00
1481610446222, 1.12, -4.56, 5.38, -0.18, -0.04, 1.27, 25.00
1481610446235, 1.31, -5.19, 5.44, -0.18, -0.07, 2.23, 25.00
1481610446249, 1.44, -5.62, 5.44, 0.46, -0.42, 0.59, 25.00
1481610446266, 1.56, -6.12, 5.38, 0.68, -0.02, 0.49, 25.00
1481610446280, 1.75, -7.25, 5.00, 0.92, 0.45, 0.29, 25.00
1481610446294, 1.88, -7.75, 4.75, 0.72, 0.47, -1.41, 25.00
1481610446308, 2.12, -8.62, 4.62, 0.40, 0.61, -1.17, 25.00
1481610446321, 2.25, -8.94, 4.69, -0.38, -0.35, -1.19, 25.00
1481610446333, 2.38, -9.19, 4.75, 0.38, -0.05, 1.20, 25.00
1481610446347, 2.56, -9.62, 4.94, 0.68, 0.31, 0.17, 25.00
1481610446362, 2.62, -9.81, 5.00, 0.15, 0.05, -1.31, 25.00
1481610446374, 2.69, -9.94, 5.06, -0.48, 0.39, -1.42, 25.00
1481610446391, 2.88, -10.00, 5.19, -0.76, 0.40, -0.59, 25.00
1481610446404, 3.00, -9.94, 5.25, -0.77, 0.28, -0.15, 25.00
1481610446420, 3.31, -9.75, 5.50, -0.52, -0.02, 0.14, 25.00
1481610446434, 3.50, -9.69, 5.62, -1.55, -0.87, 0.91, 25.00
